Tarih;Saat;Üretim KGÜP;Tüketim KGÜP ;Doğal Gaz;Rüzgar;Linyit;Taş Kömürü;İthal Kömür;Fuel Oil;Jeotermal;Barajlı;Nafta;Biokütle;motorin;lpg;biogaz;gol_tipi;kanal_tipi;gunes;lfg_copgazi;dalga;gel_git;nehir;rezervuarli;prolitik;siyah_likor;lng;proses_atik_isisi;asfaltit;rezervuarli_kanal_tipi;Lisanssız Üretim KGÜP;
10/08/2026;17;49324.98;-51875.27;6929.88;9741.65;4566.10;239.00;8720.50;0.60;690.74;0;0.00;842.86;0;0;3.79;0;1663.11;1712.79;94.66;0;0;155.18;13739.42;0.00;0;0;4.50;146.00;74.20;5453.12;
10/08/2026;18;50253.35;-49986.62;8021.87;9759.12;4692.30;239.00;8777.50;0.60;696.74;0;0.00;808.26;0;0;3.69;0;1782.79;671.37;94.48;0;0;114.79;14368.14;0.00;0;0;4.50;146.00;72.20;2102.57;
10/08/2026;19;51548.44;-49599.33;8585.08;9784.40;4729.70;239.00;8912.60;0.60;717.80;0;0.00;805.04;0;0;4.14;0;2124.91;58.62;94.82;0;0;244.27;15025.51;0.00;0;0;4.75;146.00;71.20;417.34;
10/08/2026;20;52589.11;-50281.81;8834.27;9804.45;4848.00;239.00;9015.20;0.60;742.59;0;0.00;804.73;0;0;3.93;0;2437.45;78.80;95.46;0;0;255.86;15196.07;0.00;0;0;4.50;146.00;82.20;133.30;
10/08/2026;21;51743.12;-49412.68;8338.23;9651.61;4897.00;239.00;8962.20;0.60;765.70;0;0.00;805.45;0;0;3.88;0;2362.45;32.70;94.27;0;0;246.66;15110.67;0.00;0;0;4.50;146.00;82.20;127.24;
10/08/2026;22;49964.75;-47503.45;8084.18;9362.13;4931.00;239.00;8957.00;0.60;788.52;0;0.00;805.35;0;0;3.69;0;1980.81;0.00;93.80;0;0;209.60;14276.37;0.00;0;0;4.50;146.00;82.20;123.69;
10/08/2026;23;48010.12;-45530.74;7253.13;8943.96;4933.00;239.00;8820.50;0.60;807.75;0;0.00;804.88;0;0;3.69;0;1850.91;0.00;92.93;0;0;125.50;13901.57;0.00;0;0;4.50;146.00;82.20;119.18;
11/08/2026;0;45046.66;-43621.45;5453.81;8526.05;4850.00;239.00;9253.50;2.00;825.75;0;0.00;806.68;0;0;4.33;0;1798.43;0.00;90.34;0;0;233.00;12731.07;0.00;0;0;4.40;146.00;82.30;111.77;
11/08/2026;1;42809.45;-41312.84;4882.80;8058.60;4822.00;239.00;9258.50;2.00;835.35;0;0.00;808.47;0;0;4.54;0;1629.92;0.00;87.90;0;0;159.70;11786.17;0.00;0;0;6.20;146.00;82.30;108.36;
11/08/2026;2;41007.77;-39540.48;4467.89;7556.53;4819.00;239.00;9258.50;2.00;845.91;0;0.00;796.98;0;0;4.54;0;1561.11;0.00;88.24;0;0;91.90;11036.07;0.00;0;0;5.30;146.00;88.80;106.63;
11/08/2026;3;39895.07;-38383.47;3980.10;7256.51;4817.00;239.00;9390.50;2.00;853.50;0;0.00;798.16;0;0;4.54;0;1383.35;0.00;87.54;0;0;91.70;10751.07;0.00;0;0;5.30;146.00;88.80;107.74;
11/08/2026;4;38735.46;-37340.43;3863.61;6969.74;4872.00;239.00;9390.50;2.00;863.60;0;0.00;798.32;0;0;4.29;0;1471.06;0.08;86.90;0;0;126.60;9830.66;0.00;0;0;5.30;146.00;65.80;116.03;
11/08/2026;5;38056.41;-36829.00;3881.41;6700.41;4891.60;239.00;9390.50;2.00;870.66;0;0.00;802.05;0;0;4.19;0;1469.45;5.56;86.90;0;0;150.54;9349.14;0.00;0;0;5.30;146.00;61.70;182.67;
11/08/2026;6;36636.87;-36144.50;3826.91;6576.06;4925.00;239.00;9391.50;2.00;873.66;0;0.00;814.20;0;0;4.64;0;1389.39;310.03;82.48;0;0;140.28;7862.42;0.00;0;0;5.30;146.00;48.00;973.72;
11/08/2026;7;36184.31;-38431.26;3272.45;6345.36;4879.10;239.00;9143.00;2.20;870.65;0;0.00;829.14;0;0;4.64;0;1301.42;1425.21;83.42;0;0;99.61;7488.21;0.00;0;0;5.40;146.00;49.50;3667.22;
11/08/2026;8;38691.80;-45076.90;3545.80;6244.55;4877.40;239.00;9209.50;3.00;852.98;0;0.00;863.04;0;0;4.59;0;1460.23;2359.68;90.89;0;0;165.10;8579.54;0.00;0;0;4.50;146.00;46.00;7783.07;
11/08/2026;9;38502.94;-48535.01;3532.92;6163.50;4867.90;239.00;9228.50;3.80;835.58;0;0.00;895.33;0;0;4.59;0;1384.63;2621.28;92.05;0;0;171.40;8262.76;0.00;0;0;4.40;146.00;49.30;11726.11;
11/08/2026;10;37999.70;-50591.47;3345.55;6188.92;4923.60;239.00;9238.50;4.50;812.93;0;0.00;908.29;0;0;4.56;0;1336.18;2748.80;87.64;0;0;122.53;7838.80;0.00;0;0;4.40;146.00;49.50;14648.81;
11/08/2026;11;37834.69;-52136.32;3286.43;6225.28;4890.80;239.00;9203.00;4.80;790.85;0;0.00;914.64;0;0;4.74;0;1269.87;2824.02;87.98;0;0;68.91;7824.67;0.00;0;0;4.20;146.00;49.50;16207.50;
11/08/2026;12;36824.62;-51571.95;3083.53;6362.96;4752.10;239.00;8904.50;4.90;765.95;0;0.00;917.87;0;0;4.74;0;1186.29;2785.55;86.04;0;0;42.27;7488.42;0.00;0;0;5.00;146.00;49.50;16783.55;
11/08/2026;13;38316.37;-52925.06;3097.44;6693.77;4865.80;239.00;9239.50;4.50;744.51;0;0.00;913.23;0;0;3.80;0;1252.21;2829.23;84.79;0;0;89.55;8057.74;0.00;0;0;5.80;146.00;49.50;16397.47;
11/08/2026;14;41000.99;-54013.87;3602.46;7031.84;4950.90;239.00;9237.50;3.80;724.50;0;0.00;907.79;0;0;3.80;0;1364.76;2766.97;92.30;0;0;136.57;9737.30;0.00;0;0;6.00;146.00;49.50;15126.37;
11/08/2026;15;43053.02;-53856.50;3817.85;7524.98;4776.80;239.00;9420.32;3.00;712.99;0;0.00;896.85;0;0;3.80;0;1438.60;2666.19;92.34;0;0;135.35;11123.65;0.00;0;0;5.80;146.00;49.50;12911.21;
11/08/2026;16;46125.65;-53563.17;4958.88;7845.88;4760.20;239.00;9410.50;2.00;702.67;0;0.00;881.02;0;0;3.30;0;1453.90;2417.46;93.74;0;0;134.68;12998.62;0.00;0;0;5.80;146.00;72.00;9573.81;
11/08/2026;17;49278.03;-52313.98;7533.02;8169.40;4765.40;239.00;9396.50;2.00;695.69;0;0.00;847.65;0;0;3.30;0;1610.16;1797.13;93.66;0;0;163.85;13733.17;0.00;0;0;5.80;146.00;76.30;5642.03;
11/08/2026;18;50835.96;-50295.15;8720.09;8217.18;4785.40;239.00;9414.50;2.00;704.67;0;0.00;812.94;0;0;3.20;0;1793.94;693.95;93.64;0;0;255.71;14875.44;0.00;0;0;6.00;146.00;72.30;2116.78;
11/08/2026;19;52215.65;-49927.05;9800.76;8223.31;4865.10;239.00;9412.50;2.00;722.07;0;0.00;808.43;0;0;3.69;0;2211.25;57.06;94.43;0;0;245.52;15307.33;0.00;0;0;5.90;146.00;71.30;396.70;
11/08/2026;20;53061.03;-50723.39;10127.53;8349.76;4807.00;239.00;9411.50;2.00;744.47;0;0.00;806.03;0;0;3.69;0;2468.72;84.40;93.40;0;0;283.36;15406.47;0.00;0;0;5.40;146.00;82.30;120.14;
11/08/2026;21;52230.35;-49712.79;9818.37;8335.51;4885.00;239.00;9435.50;2.00;769.59;0;0.00;817.13;0;0;3.20;0;2334.24;33.30;91.18;0;0;212.36;15020.17;0.00;0;0;5.50;146.00;82.30;110.95;
11/08/2026;22;49887.28;-47921.46;9028.41;8101.82;4865.00;239.00;9109.00;2.00;790.61;0;0.00;821.62;0;0;3.85;0;1938.99;0.00;91.20;0;0;151.21;14511.67;0.00;0;0;4.60;146.00;82.30;109.31;
11/08/2026;23;47903.26;-45851.37;7747.91;7698.86;4871.00;239.00;9108.00;2.00;805.10;0;0.00;819.43;0;0;3.74;0;1819.81;0.00;92.18;0;0;148.26;14315.17;0.00;0;0;4.50;146.00;82.30;102.46;
12/08/2026;0;45067.31;-43500.78;6303.53;7134.87;4893.00;239.00;9087.00;0.60;825.15;0;0.00;808.81;0;1.80;3.79;0;1967.76;0.00;88.94;0;0;206.22;13273.84;0.00;0;0;4.90;146.00;82.10;107.75;
12/08/2026;1;42591.64;-41104.48;5286.83;6882.16;4925.00;239.00;9092.00;0.60;835.55;0;0.00;811.20;0;1.80;3.84;0;1853.55;0.00;87.60;0;0;187.80;12150.01;0.00;0;0;6.60;146.00;82.10;105.84;
12/08/2026;2;40564.36;-39298.27;4516.83;6560.13;4923.00;239.00;9092.00;0.60;845.77;0;0.00;812.97;0;1.80;3.89;0;1659.41;0.00;88.95;0;0;161.90;11424.21;0.00;0;0;5.80;146.00;82.10;104.85;
12/08/2026;3;39453.73;-38097.38;4182.73;6306.95;4731.00;239.00;9204.00;0.60;857.36;0;0.00;815.57;0;1.80;3.94;0;1660.53;0.00;88.94;0;0;154.40;10966.61;0.00;0;0;5.70;146.00;88.60;108.92;
12/08/2026;4;38336.50;-36983.76;3733.63;6258.65;4789.60;239.00;9259.00;0.60;869.60;0;0.00;816.87;0;1.80;3.99;0;1561.02;0.04;87.59;0;0;143.10;10354.61;0.00;0;0;5.80;146.00;65.60;119.95;
12/08/2026;5;37825.48;-36488.24;3796.63;6385.30;4839.00;239.00;9371.00;0.60;874.72;0;0.00;814.57;0;1.80;4.04;0;1565.82;6.34;87.60;0;0;112.15;9513.61;0.00;0;0;5.80;146.00;61.50;183.94;
12/08/2026;6;36363.70;-35853.85;3726.90;6363.36;4817.70;239.00;9393.50;0.60;874.52;0;0.00;822.43;0;1.80;4.29;0;1481.79;312.60;88.69;0;0;93.68;7943.24;0.00;0;0;5.80;146.00;47.80;947.60;
12/08/2026;7;36056.50;-38050.14;3400.44;6327.40;4761.80;239.00;9248.50;0.80;869.11;0;0.00;838.64;0;1.80;4.34;0;1258.80;1434.84;87.91;0;0;78.41;7303.51;0.00;0;0;5.90;146.00;49.30;3547.47;
12/08/2026;8;38695.53;-44632.52;3681.49;6448.48;4779.50;239.00;9342.50;1.60;850.34;0;0.00;871.60;0;1.80;4.59;0;1455.37;2380.33;92.78;0;0;164.40;8184.95;0.00;0;0;5.00;146.00;45.80;7441.13;
12/08/2026;9;38655.12;-48189.56;3466.83;6588.65;4789.30;239.00;9360.50;2.40;824.70;0;0.00;900.01;0;1.80;4.59;0;1417.30;2666.87;92.56;0;0;176.53;7924.18;0.00;0;0;4.80;146.00;49.10;11283.10;
12/08/2026;10;38104.96;-50176.37;3366.03;6798.89;4653.40;239.00;9335.50;3.10;796.09;0;0.00;914.92;0;1.80;4.55;0;1288.05;2822.10;85.55;0;0;160.31;7435.23;0.00;0;0;4.90;146.00;49.30;14121.26;
12/08/2026;11;37758.68;-51867.56;3398.17;7164.32;4687.00;239.00;8597.50;3.40;772.02;0;0.00;924.76;0;1.80;4.64;0;1298.40;2874.35;85.90;0;0;158.09;7348.99;0.00;0;0;4.80;146.00;49.30;15660.91;
12/08/2026;12;37145.24;-51292.05;3400.18;7595.10;4619.00;239.00;8008.50;3.50;749.00;0;0.00;912.86;0;1.80;4.49;0;1189.91;2838.33;86.23;0;0;44.09;7252.11;0.00;0;0;5.60;146.00;49.30;16194.08;
12/08/2026;13;38588.93;-52795.38;3401.18;8064.97;4784.40;239.00;8548.50;3.10;727.56;0;0.00;906.89;0;1.80;3.79;0;1216.12;2850.28;84.97;0;0;46.04;7508.73;0.00;0;0;6.30;146.00;49.30;15779.37;
12/08/2026;14;41347.38;-53933.56;3446.40;8582.00;4748.00;239.00;9223.50;2.40;706.47;0;0.00;891.13;0;1.80;4.34;0;1239.01;2796.43;86.98;0;0;91.44;9086.58;0.00;0;0;6.60;146.00;49.30;14439.70;
12/08/2026;15;43730.68;-53803.79;3641.97;8959.75;4744.50;239.00;9333.50;1.60;682.65;0;0.00;878.03;0;1.80;3.79;0;1350.43;2658.80;87.02;0;0;149.21;10796.93;0.00;0;0;6.40;146.00;49.30;12246.65;
12/08/2026;16;46431.63;-53623.27;4138.22;9265.09;4753.20;239.00;9365.50;0.60;674.39;0;0.00;855.85;0;1.80;3.69;0;1567.84;2350.87;93.74;0;0;147.35;12750.39;0.00;0;0;6.30;146.00;71.80;9054.61;
12/08/2026;17;49714.72;-52316.23;6263.43;9604.89;4746.40;239.00;9350.50;0.60;673.79;0;0.00;835.18;0;1.80;3.89;0;1789.30;1725.77;93.68;0;0;205.95;13952.04;0.00;0;0;6.40;146.00;76.10;5296.37;
12/08/2026;18;51062.87;-50405.91;7064.54;9944.84;4773.40;239.00;9421.50;0.60;687.57;0;0.00;809.14;0;1.80;3.89;0;1854.74;652.49;94.85;0;0;147.11;15142.80;0.00;0;0;6.50;146.00;72.10;2006.80;
12/08/2026;19;52342.36;-49944.39;7795.85;10098.47;4817.20;239.00;9420.50;0.60;718.57;0;0.00;800.44;0;1.80;3.89;0;2192.56;55.73;94.64;0;0;181.81;15697.80;0.00;0;0;6.40;146.00;71.10;406.51;
12/08/2026;20;53465.23;-50761.26;7775.05;10234.22;4822.00;239.00;9419.50;0.60;739.73;0;0.00;807.93;0;1.80;3.89;0;2475.20;129.28;93.49;0;0;260.60;16228.94;0.00;0;0;5.90;146.00;82.10;148.33;
12/08/2026;21;52548.69;-49719.58;7732.47;10312.40;4837.00;239.00;9395.50;0.60;763.35;0;0.00;805.26;0;1.80;3.89;0;2303.37;7.70;93.49;0;0;262.42;15556.34;0.00;0;0;6.00;146.00;82.10;141.27;
12/08/2026;22;50471.10;-47913.84;7036.27;10183.02;4818.00;239.00;9395.50;0.60;783.97;0;0.00;814.15;0;1.80;3.89;0;2032.77;0.00;93.49;0;0;221.50;14613.94;0.00;0;0;5.10;146.00;82.10;139.83;
12/08/2026;23;48478.86;-46065.82;5536.34;10025.10;4681.00;239.00;9395.50;0.60;793.70;0;0.00;823.99;0;1.80;3.89;0;1917.20;0.00;92.20;0;0;134.60;14600.84;0.00;0;0;5.00;146.00;82.10;136.21;
13/08/2026;0;45769.86;-43781.54;3675.47;10036.97;4702.00;240.00;9328.50;2.60;810.21;0;0.00;829.94;0;0;3.79;0;1803.26;0.00;88.88;0;0;123.40;13892.34;0.00;0;0;4.70;146.00;81.80;132.53;
13/08/2026;1;43347.08;-41360.00;2920.06;10026.52;4707.00;240.00;9333.77;2.60;821.45;0;0.00;830.93;0;0;3.79;0;1689.98;0.00;85.24;0;0;241.50;12209.94;0.00;0;0;6.50;146.00;81.80;134.47;
13/08/2026;2;41548.91;-39489.04;2521.06;9965.11;4670.00;240.00;9333.50;2.60;836.07;0;0.00;832.31;0;0;3.69;0;1570.59;0.00;86.24;0;0;150.30;11127.04;0.00;0;0;5.60;146.00;58.80;134.49;
13/08/2026;3;40285.24;-38376.29;2370.26;9998.86;4691.00;240.00;9217.36;2.60;848.76;0;0.00;830.53;0;0;3.59;0;1481.14;0.00;86.20;0;0;137.60;10164.54;0.00;0;0;5.60;146.00;61.20;141.95;
13/08/2026;4;39400.54;-37387.39;2371.16;10048.08;4699.00;240.00;9218.50;2.60;855.26;0;0.00;833.04;0;0;4.04;0;1478.02;0.05;87.55;0;0;139.10;9213.54;0.00;0;0;5.60;146.00;59.00;149.52;
13/08/2026;5;38757.26;-36865.33;2372.16;10092.92;4698.00;240.00;9216.50;2.60;862.82;0;0.00;831.45;0;0;3.59;0;1416.88;4.71;87.54;0;0;149.25;8568.24;0.00;0;0;5.60;146.00;59.00;217.95;
13/08/2026;6;37380.06;-36175.60;2372.55;10062.47;4686.90;240.00;9222.50;2.60;866.42;0;0.00;841.40;0;0;3.69;0;1334.95;297.41;83.14;0;0;92.57;7074.36;0.00;0;0;5.60;146.00;47.50;971.91;
13/08/2026;7;36875.71;-38550.70;2416.18;9957.90;4456.80;240.00;8383.50;2.60;855.21;0;0.00;855.97;0;0;4.14;0;1305.41;1389.20;84.07;0;0;42.23;6681.80;0.00;0;0;5.70;146.00;49.00;3606.73;
13/08/2026;8;39493.29;-45120.49;2282.53;9943.83;4397.40;240.00;8813.50;3.60;834.94;0;0.00;886.12;0;0;3.95;0;1393.59;2346.57;92.74;0;0;146.00;7911.32;0.00;0;0;5.40;146.00;45.80;7711.42;
13/08/2026;9;39492.13;-48674.97;2280.29;10033.33;4421.50;240.00;8500.50;4.40;811.20;0;0.00;907.09;0;0;4.34;0;1365.06;2646.10;93.00;0;0;160.50;7824.32;0.00;0;0;5.30;146.00;49.20;11645.81;
13/08/2026;10;38470.99;-50738.24;2278.13;10088.68;4287.40;240.00;8002.00;5.00;790.39;0;0.00;921.00;0;0;4.34;0;1327.57;2818.23;87.37;0;0;150.65;7269.53;0.00;0;0;5.40;146.00;49.30;14513.72;
13/08/2026;11;38275.99;-52476.24;2403.66;10206.92;4203.00;240.00;7911.50;5.30;760.82;0;0.00;927.06;0;0;4.34;0;1336.17;2872.81;86.59;0;0;148.18;6973.14;0.00;0;0;5.20;146.00;45.30;16040.23;
13/08/2026;12;37299.56;-51976.40;2407.05;10273.58;4211.00;240.00;7409.20;5.70;736.31;0;0.00;925.00;0;0;4.34;0;1159.04;2826.43;85.17;0;0;41.59;6774.35;0.00;0;0;6.00;146.00;48.80;16506.63;
13/08/2026;13;39090.58;-53258.97;2404.70;10650.16;4320.90;240.00;8314.50;5.00;720.07;0;0.00;925.97;0;0;4.44;0;1244.03;2854.49;85.35;0;0;42.80;7079.07;0.00;0;0;6.20;146.00;46.90;16077.11;
13/08/2026;14;41477.73;-54418.36;2439.73;10911.95;4429.80;268.00;9094.50;4.50;702.07;0;0.00;920.02;0;0;3.89;0;1344.59;2724.00;89.57;0;0;145.96;8201.65;0.00;0;0;6.50;146.00;45.00;14693.85;
13/08/2026;15;43891.24;-54343.20;2569.74;11086.60;4438.60;268.00;9261.50;3.80;688.65;0;0.00;911.99;0;0;4.09;0;1369.82;2624.39;91.38;0;0;213.23;10139.15;0.00;0;0;6.30;146.00;68.00;12425.82;
13/08/2026;16;46909.49;-53745.44;3035.07;11382.68;4427.20;240.00;9273.50;2.60;701.29;0;0.00;889.52;0;0;3.89;0;1542.87;2349.22;93.59;0;0;211.36;12526.10;0.00;0;0;6.20;146.00;78.40;9202.13;
13/08/2026;17;49535.15;-52494.94;4165.30;11624.77;4518.50;240.00;9258.50;2.60;695.69;0;0.00;870.14;0;0;3.99;0;1728.87;1735.59;93.65;0;0;173.47;14195.78;0.00;0;0;6.20;146.00;76.10;5346.42;
13/08/2026;18;50829.90;-50599.21;5166.73;11809.36;4579.40;240.00;9359.50;2.60;703.47;0;0.00;843.53;0;0;4.04;0;1928.04;648.01;94.75;0;0;252.38;14973.59;0.00;0;0;6.40;146.00;72.10;2012.19;
13/08/2026;19;52018.31;-50168.83;5815.68;11787.20;4664.30;240.00;9387.50;2.60;714.97;0;0.00;832.06;0;0;3.59;0;2249.45;49.76;94.59;0;0;185.01;15768.10;0.00;0;0;6.40;146.00;71.10;394.14;
13/08/2026;20;53025.70;-50978.81;5796.45;11980.58;4755.00;240.00;9386.50;2.60;757.43;0;0.00;835.36;0;0;4.04;0;2444.76;174.80;94.14;0;0;184.70;16135.44;0.00;0;0;5.80;146.00;82.10;156.71;
13/08/2026;21;52348.48;-49816.55;5730.44;11846.22;4767.00;240.00;9351.50;2.60;774.45;0;0.00;835.29;0;0;3.59;0;2370.81;7.70;93.44;0;0;230.50;15861.04;0.00;0;0;5.80;146.00;82.10;145.05;
13/08/2026;22;50377.23;-47946.96;4922.85;11712.26;4822.00;240.00;9351.50;2.60;799.37;0;0.00;835.75;0;0;3.59;0;2064.28;0.00;93.45;0;0;263.64;15032.94;0.00;0;0;4.90;146.00;82.10;147.26;
13/08/2026;23;48144.08;-45893.19;3353.26;11688.21;4789.00;240.00;9352.50;2.60;811.90;0;0.00;835.74;0;0;4.04;0;1852.34;0.00;90.05;0;0;246.90;14644.54;0.00;0;0;4.90;146.00;82.10;144.30;
14/08/2026;0;45321.43;-43223.85;2437.95;11463.12;4762.00;240.00;9055.50;2.50;837.31;0;0.00;829.30;0;1.70;3.59;0;1822.03;0.00;87.85;0;0;183.34;13391.94;0.00;0;0;4.70;146.00;52.60;139.13;
14/08/2026;1;42956.90;-40935.66;2121.13;11387.81;4790.50;240.00;8806.50;2.50;848.85;0;0.00;829.71;0;1.70;3.59;0;1659.28;0.00;86.49;0;0;150.20;11827.64;0.00;0;0;6.50;146.00;48.50;138.23;
14/08/2026;2;41422.93;-39196.20;2086.63;11215.68;4510.00;240.00;8592.50;2.50;862.17;0;0.00;830.82;0;1.70;4.03;0;1507.77;0.00;84.89;0;0;130.50;11149.64;0.00;0;0;5.60;146.00;52.50;134.49;
14/08/2026;3;40032.98;-38072.59;1924.14;11084.41;4534.00;240.00;7636.50;2.50;874.86;0;0.00;831.85;0;1.70;4.04;0;1496.24;0.00;86.50;0;0;146.50;10965.64;0.00;0;0;5.60;146.00;52.50;140.25;
14/08/2026;4;39142.52;-37141.97;1946.23;10886.20;4566.00;240.00;7636.50;2.50;887.80;0;0.00;832.93;0;1.70;4.04;0;1366.58;0.00;86.50;0;0;140.80;10340.64;0.00;0;0;5.60;146.00;52.50;148.80;
14/08/2026;5;38393.42;-36683.76;1947.23;10713.10;4652.00;240.00;7754.50;2.50;889.96;0;0.00;817.63;0;1.70;4.03;0;1394.21;4.28;86.50;0;0;231.34;9450.34;0.00;0;0;5.60;146.00;52.50;207.21;
14/08/2026;6;37197.16;-36128.83;1957.93;10531.85;4729.00;240.00;8152.50;2.50;894.26;0;0.00;826.33;0;1.70;4.14;0;1385.06;277.10;82.07;0;0;218.53;7701.69;0.00;0;0;5.60;146.00;40.90;922.98;
14/08/2026;7;36849.73;-38390.15;1967.26;10495.03;4613.00;240.00;7194.50;2.50;885.75;0;0.00;839.47;0;1.70;4.14;0;1340.99;1283.80;82.75;0;0;33.69;7670.55;0.00;0;0;5.80;146.00;42.80;3462.85;
14/08/2026;8;39393.48;-44667.88;2026.77;10468.65;4633.90;240.00;7781.50;3.50;865.04;0;0.00;868.25;0;1.70;3.89;0;1405.79;2264.20;92.16;0;0;93.90;8454.03;0.00;0;0;4.90;146.00;39.30;7347.14;
14/08/2026;9;39238.23;-48038.99;2032.41;10489.58;4773.90;240.00;7405.50;4.30;842.90;0;0.00;882.49;0;1.70;4.22;0;1433.88;2606.91;92.97;0;0;220.50;8013.37;0.00;0;0;4.80;146.00;42.80;11166.35;
14/08/2026;10;38392.94;-49792.37;2033.77;10535.82;4774.59;240.00;7110.80;4.90;824.19;0;0.00;918.95;0;1.70;4.00;0;1320.72;2780.75;87.31;0;0;222.33;7339.41;0.00;0;0;4.90;146.00;42.80;13948.87;
14/08/2026;11;37808.29;-51057.97;2251.71;10273.49;4781.30;240.00;7156.50;5.20;804.62;0;0.00;927.56;0;1.70;4.34;0;1294.73;2833.62;86.98;0;0;150.08;6802.96;0.00;0;0;4.70;146.00;42.80;15535.46;
14/08/2026;12;36234.18;-50098.43;2240.62;10590.13;5178.30;240.00;7154.50;5.60;775.01;0;0.00;932.39;0;1.70;4.34;0;1185.07;2765.39;86.02;0;0;39.54;4841.27;0.00;0;0;5.50;146.00;42.80;16076.01;
14/08/2026;13;36800.68;-50382.49;2210.48;10495.95;5189.40;240.00;7742.30;4.90;749.17;0;0.00;933.01;0;1.70;4.34;0;1205.28;2819.51;84.75;0;0;40.56;4884.23;0.00;0;0;6.30;146.00;42.80;15521.41;
14/08/2026;14;40102.50;-52285.61;2306.51;10541.78;5480.19;240.00;8624.50;4.40;730.87;0;0.00;930.41;0;1.70;4.34;0;1309.14;2712.86;90.51;0;0;150.31;6779.58;0.00;0;0;6.60;146.00;42.80;14168.65;
14/08/2026;15;42643.24;-52267.84;2521.38;10741.37;5494.00;240.00;8667.50;3.70;720.45;0;0.00;918.16;0;1.70;4.34;0;1399.00;2537.55;92.34;0;0;148.29;8958.26;0.00;0;0;6.40;146.00;42.80;11894.37;
14/08/2026;16;45281.28;-51861.61;2880.83;10831.82;5493.79;240.00;8658.50;2.50;714.39;0;0.00;903.88;0;1.70;4.34;0;1446.07;2228.75;94.54;0;0;149.15;11412.92;0.00;0;0;6.30;146.00;65.80;8653.19;
14/08/2026;17;47906.98;-51016.99;4283.83;10992.52;5483.70;240.00;8645.50;2.50;716.39;0;0.00;882.77;0;1.70;4.34;0;1749.47;1547.40;94.63;0;0;123.97;12916.86;0.00;0;0;6.30;146.00;69.10;4982.79;
14/08/2026;18;49428.33;-49241.29;5846.82;11035.70;5527.90;240.00;8752.50;2.50;728.07;0;0.00;856.53;0;1.70;4.04;0;1771.13;561.56;94.95;0;0;156.44;13630.49;0.00;0;0;6.40;146.00;65.60;1843.15;
14/08/2026;19;50604.51;-48917.64;6186.18;11005.95;5523.00;240.00;8781.50;2.50;749.47;0;0.00;844.26;0;1.70;4.04;0;2122.61;41.09;94.74;0;0;230.30;14560.27;0.00;0;0;6.30;146.00;64.60;366.97;
14/08/2026;20;51358.41;-49593.26;6363.28;10926.96;5527.00;240.00;8780.50;2.50;774.43;0;0.00;844.97;0;1.70;4.04;0;2364.09;57.80;94.30;0;0;247.00;14902.44;0.00;0;0;5.80;146.00;75.60;143.14;
14/08/2026;21;50500.82;-48584.86;6321.21;10842.70;5498.00;240.00;8815.50;2.50;799.55;0;0.00;846.90;0;1.70;4.04;0;2288.98;3.70;93.60;0;0;228.70;14286.34;0.00;0;0;5.80;146.00;75.60;132.83;
14/08/2026;22;48560.20;-46708.06;5437.12;10556.79;5481.00;240.00;8815.50;2.50;819.37;0;0.00;848.90;0;1.70;4.04;0;1960.04;0.00;92.60;0;0;182.80;13891.34;0.00;0;0;4.90;146.00;75.60;132.95;
14/08/2026;23;46522.36;-44811.45;4165.02;10288.90;5488.00;240.00;8815.50;2.50;832.90;0;0.00;847.85;0;1.70;4.04;0;1861.61;0.00;91.30;0;0;143.90;13512.74;0.00;0;0;4.80;146.00;75.60;129.43;
